DevilWoman,verse,A,D:maj,I,maj,1,4,0
DevilWoman,verse,A,G:5/5,IV,5/5,2,4,0
DevilWoman,verse,A,F:5/13,bIII,5/13,3,4,0
DevilWoman,verse,A,C:1(3)/9,bVII,1(3)/9,3,4,0
DevilWoman,verse,A,D:5,I,5,4,4,0
DevilWoman,verse,A,C:maj,bVII,maj,1,4,0
DevilWoman,verse,A,D:min,I,min,2,4,0
DevilWoman,verse,A,C:maj,bVII,maj,3,4,0
DevilWoman,verse,A,D:min,I,min,4,4,0
DevilWoman,verse,A,C:maj,bVII,maj,1,4,0
DevilWoman,verse,A,D:min,I,min,2,4,0
DevilWoman,verse,A,C:maj,bVII,maj,2,4,0
DevilWoman,verse,A,Bb:maj,bVI,maj,3,4,0
DevilWoman,verse,A,A:maj,V,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,trans,A,D:maj,I,maj,1,4,0
DevilWoman,trans,A,G:5/5,IV,5/5,2,4,0
DevilWoman,trans,A,F:5/13,bIII,5/13,3,4,0
DevilWoman,trans,A,C:1(3)/9,bVII,1(3)/9,3,4,0
DevilWoman,trans,A,D:5,I,5,4,4,0
DevilWoman,verse,A,D:maj,I,maj,1,4,0
DevilWoman,verse,A,G:5/5,IV,5/5,2,4,0
DevilWoman,verse,A,F:5/13,bIII,5/13,3,4,0
DevilWoman,verse,A,C:1(3)/9,bVII,1(3)/9,3,4,0
DevilWoman,verse,A,D:5,I,5,4,4,0
DevilWoman,verse,A,D:maj,I,maj,1,4,0
DevilWoman,verse,A,G:5/5,IV,5/5,2,4,0
DevilWoman,verse,A,F:5/13,bIII,5/13,3,4,0
DevilWoman,verse,A,C:1(3)/9,bVII,1(3)/9,3,4,0
DevilWoman,verse,A,D:5,I,5,4,4,0
DevilWoman,verse,A,C:maj,bVII,maj,1,4,0
DevilWoman,verse,A,D:min,I,min,2,4,0
DevilWoman,verse,A,C:maj,bVII,maj,3,4,0
DevilWoman,verse,A,D:min,I,min,4,4,0
DevilWoman,verse,A,C:maj,bVII,maj,1,4,0
DevilWoman,verse,A,D:min,I,min,2,4,0
DevilWoman,verse,A,C:maj/9,bVII,maj/9,2,4,0
DevilWoman,verse,A,Bb:maj,bVI,maj,3,4,0
DevilWoman,verse,A,A:maj,V,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,1,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,2,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,3,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,trans,A,D:maj,I,maj,1,4,0
DevilWoman,trans,A,G:5/5,IV,5/5,2,4,0
DevilWoman,trans,A,F:5/13,bIII,5/13,3,4,0
DevilWoman,trans,A,C:1(3)/9,bVII,1(3)/9,3,4,0
DevilWoman,trans,A,D:5,I,5,4,4,0
DevilWoman,verse,A,D:maj,I,maj,1,4,0
DevilWoman,verse,A,G:5/5,IV,5/5,2,4,0
DevilWoman,verse,A,F:5/13,bIII,5/13,3,4,0
DevilWoman,verse,A,C:1(3)/9,bVII,1(3)/9,3,4,0
DevilWoman,verse,A,D:5,I,5,4,4,0
DevilWoman,verse,A,D:maj,I,maj,1,4,0
DevilWoman,verse,A,G:5/5,IV,5/5,2,4,0
DevilWoman,verse,A,F:5/13,bIII,5/13,3,4,0
DevilWoman,verse,A,C:1(3)/9,bVII,1(3)/9,3,4,0
DevilWoman,verse,A,D:5,I,5,4,4,0
DevilWoman,verse,A,C:maj,bVII,maj,1,4,0
DevilWoman,verse,A,D:min,I,min,2,4,0
DevilWoman,verse,A,C:maj,bVII,maj,3,4,0
DevilWoman,verse,A,D:min,I,min,4,4,0
DevilWoman,verse,A,C:maj,bVII,maj,1,4,0
DevilWoman,verse,A,D:min,I,min,2,4,0
DevilWoman,verse,A,C:maj,bVII,maj,2,4,0
DevilWoman,verse,A,Bb:maj,bVI,maj,3,4,0
DevilWoman,verse,A,A:maj,V,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,chorus,B,D:min,I,min,1,4,0
DevilWoman,chorus,B,D:min,I,min,2,4,0
DevilWoman,chorus,B,D:min,I,min,3,4,0
DevilWoman,chorus,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,chorus,B,C:maj,bVII,maj,4,4,0
DevilWoman,fadeout,B,D:min,I,min,1,4,0
DevilWoman,fadeout,B,D:min,I,min,2,4,0
DevilWoman,fadeout,B,D:min,I,min,3,4,0
DevilWoman,fadeout,B,Bb:maj,bVI,maj,4,4,0
DevilWoman,fadeout,B,C:maj,bVII,maj,4,4,0
ComeMonday,intro,A,A:maj,I,maj,1,4,0
ComeMonday,intro,A,D:maj/5,IV,maj/5,1,4,0
ComeMonday,intro,A,A:maj,I,maj,2,4,0
ComeMonday,intro,A,A:maj,I,maj,3,4,0
ComeMonday,intro,A,D:maj/5,IV,maj/5,3,4,0
ComeMonday,intro,A,A:maj,I,maj,4,4,0
ComeMonday,verse,B,A:maj,I,maj,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,A:maj,I,maj,4,4,0
ComeMonday,verse,B,A:maj,I,maj,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,A:maj,I,maj,4,4,0
ComeMonday,verse,B,B:min7,II,min7,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,E:maj,V,maj,4,4,0
ComeMonday,chorus,C,D:maj,IV,maj,1,4,0
ComeMonday,chorus,C,A:maj,I,maj,2,4,0
ComeMonday,chorus,C,D:maj,IV,maj,3,4,0
ComeMonday,chorus,C,E:maj,V,maj,4,4,0
ComeMonday,chorus,C,A:maj,I,maj,1,3,0
ComeMonday,chorus,C,C#:min7,III,min7,1,3,0
ComeMonday,chorus,C,D:maj,IV,maj,2,3,0
ComeMonday,chorus,C,E:maj,V,maj,2,3,0
ComeMonday,chorus,C,D:maj,IV,maj,3,3,0
ComeMonday,chorus,C,E:maj,V,maj,3,3,0
ComeMonday,chorus,C,A:maj,I,maj,1,2,0
ComeMonday,chorus,C,D:maj/5,IV,maj/5,1,2,0
ComeMonday,chorus,C,A:maj,I,maj,2,2,0
ComeMonday,verse,B,A:maj,I,maj,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,A:maj,I,maj,4,4,0
ComeMonday,verse,B,A:maj,I,maj,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,A:maj,I,maj,4,4,0
ComeMonday,verse,B,B:min7,II,min7,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,E:maj,V,maj,4,4,0
ComeMonday,chorus,C,D:maj,IV,maj,1,4,0
ComeMonday,chorus,C,A:maj,I,maj,2,4,0
ComeMonday,chorus,C,D:maj,IV,maj,3,4,0
ComeMonday,chorus,C,E:maj,V,maj,4,4,0
ComeMonday,chorus,C,A:maj,I,maj,1,3,0
ComeMonday,chorus,C,C#:min7,III,min7,1,3,0
ComeMonday,chorus,C,D:maj,IV,maj,2,3,0
ComeMonday,chorus,C,E:maj,V,maj,2,3,0
ComeMonday,chorus,C,D:maj,IV,maj,3,3,0
ComeMonday,chorus,C,E:maj,V,maj,3,3,0
ComeMonday,chorus,C,A:maj,I,maj,1,2,0
ComeMonday,chorus,C,D:maj/5,IV,maj/5,1,2,0
ComeMonday,chorus,C,A:maj,I,maj,2,2,0
ComeMonday,bridge,D,B:maj7,II,maj7,1,4,0
ComeMonday,bridge,D,E:maj,V,maj,2,4,0
ComeMonday,bridge,D,B:maj7,II,maj7,3,4,0
ComeMonday,bridge,D,E:maj,V,maj,4,4,0
ComeMonday,bridge,D,B:maj7,II,maj7,1,5,0
ComeMonday,bridge,D,E:maj,V,maj,2,5,0
ComeMonday,bridge,D,D:maj,IV,maj,3,5,0
ComeMonday,bridge,D,E:maj,V,maj,4,5,0
ComeMonday,bridge,D,E:maj,V,maj,5,5,0
ComeMonday,trans,E,G:maj,bVII,maj,1,4,0
ComeMonday,trans,E,D:maj,IV,maj,2,4,0
ComeMonday,trans,E,A:maj,I,maj,3,4,0
ComeMonday,trans,E,A:maj,I,maj,4,4,0
ComeMonday,verse,B,A:maj,I,maj,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,A:maj,I,maj,4,4,0
ComeMonday,verse,B,A:maj,I,maj,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,A:maj,I,maj,4,4,0
ComeMonday,verse,B,B:min7,II,min7,1,4,0
ComeMonday,verse,B,D:maj,IV,maj,2,4,0
ComeMonday,verse,B,E:maj,V,maj,3,4,0
ComeMonday,verse,B,E:maj,V,maj,4,4,0
ComeMonday,chorus,C',D:maj,IV,maj,1,4,0
ComeMonday,chorus,C',A:maj,I,maj,2,4,0
ComeMonday,chorus,C',D:maj,IV,maj,3,4,0
ComeMonday,chorus,C',E:maj,V,maj,4,4,0
ComeMonday,chorus,C',A:maj,I,maj,1,3,0
ComeMonday,chorus,C',C#:min7,III,min7,1,3,0
ComeMonday,chorus,C',D:maj,IV,maj,2,3,0
ComeMonday,chorus,C',E:maj,V,maj,2,3,0
ComeMonday,chorus,C',D:maj,IV,maj,3,3,0
ComeMonday,chorus,C',E:maj,V,maj,3,3,0
ComeMonday,chorus,C',A:maj,I,maj,1,1,0
ComeMonday,chorus,C',A:maj,I,maj,1,3,0
ComeMonday,chorus,C',C#:min7,III,min7,1,3,0
ComeMonday,chorus,C',D:maj,IV,maj,2,3,0
ComeMonday,chorus,C',E:maj,V,maj,2,3,0
ComeMonday,chorus,C',D:maj,IV,maj,3,3,0
ComeMonday,chorus,C',E:maj,V,maj,3,3,0
ComeMonday,chorus,C',G:maj,bVII,maj,1,3,0
ComeMonday,chorus,C',D:maj,IV,maj,2,3,0
ComeMonday,chorus,C',A:maj,I,maj,3,3,0
ThereSheGoes,intro,A,G:maj,I,maj,1,4,0
ThereSheGoes,intro,A,D:maj/3,V,maj/3,1,4,0
ThereSheGoes,intro,A,C:maj(9)/3,IV,maj(9)/3,2,4,0
ThereSheGoes,intro,A,G:maj,I,maj,3,4,0
ThereSheGoes,intro,A,D:maj/3,V,maj/3,3,4,0
ThereSheGoes,intro,A,C:maj(9)/3,IV,maj(9)/3,4,4,0
ThereSheGoes,intro,A,D:maj/3,V,maj/3,4,4,0
ThereSheGoes,intro,A,G:maj,I,maj,1,4,0
ThereSheGoes,intro,A,D:maj/3,V,maj/3,1,4,0
ThereSheGoes,intro,A,C:maj(9)/3,IV,maj(9)/3,2,4,0
ThereSheGoes,intro,A,D:maj/3,V,maj/3,2,4,0
ThereSheGoes,intro,A,G:maj,I,maj,3,4,0
ThereSheGoes,intro,A,D:maj/3,V,maj/3,3,4,0
ThereSheGoes,intro,A,C:maj(9)/3,IV,maj(9)/3,4,4,0
ThereSheGoes,intro,A,D:maj/3,V,maj/3,4,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,2,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,3,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,3,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),4,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,4,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,2,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,2,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C',A:min7,II,min7,1,3,0
ThereSheGoes,verse,C',G:maj,I,maj,1,3,0
ThereSheGoes,verse,C',C:maj(9),IV,maj(9),2,3,0
ThereSheGoes,verse,C',D:maj,V,maj,3,3,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,2,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,3,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,3,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),4,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,4,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,2,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,2,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,2,0
ThereSheGoes,verse,C,G:maj,I,maj,1,2,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,3,0
ThereSheGoes,verse,C,G:maj,I,maj,1,3,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,3,0
ThereSheGoes,verse,C,D:maj,V,maj,3,3,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,2,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,3,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,3,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),4,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,4,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,2,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,2,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,2,0
ThereSheGoes,verse,C,G:maj,I,maj,1,2,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,3,0
ThereSheGoes,verse,C,G:maj,I,maj,1,3,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,3,0
ThereSheGoes,verse,C,D:maj,V,maj,3,3,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,2,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,3,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,3,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),4,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,4,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,2,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,2,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,2,0
ThereSheGoes,verse,C,G:maj,I,maj,1,2,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,3,0
ThereSheGoes,verse,C,G:maj,I,maj,1,3,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,3,0
ThereSheGoes,verse,C,D:maj,V,maj,3,3,0
ThereSheGoes,bridge,D,E:min,VI,min,1,4,0
ThereSheGoes,bridge,D,C:maj,IV,maj,2,4,0
ThereSheGoes,bridge,D,E:min,VI,min,3,4,0
ThereSheGoes,bridge,D,C:maj,IV,maj,4,4,0
ThereSheGoes,bridge,D,D:maj,V,maj,4,4,0
ThereSheGoes,bridge,D,D:7,V,7,4,4,0
ThereSheGoes,bridge,D,G:maj,I,maj,1,4,0
ThereSheGoes,bridge,D,D:maj(9),V,maj(9),1,4,0
ThereSheGoes,bridge,D,D:7,V,7,1,4,0
ThereSheGoes,bridge,D,C:maj7,IV,maj7,2,4,0
ThereSheGoes,bridge,D,D:maj(9),V,maj(9),2,4,0
ThereSheGoes,bridge,D,D:7,V,7,2,4,0
ThereSheGoes,bridge,D,G:maj,I,maj,3,4,0
ThereSheGoes,bridge,D,D:maj(9),V,maj(9),3,4,0
ThereSheGoes,bridge,D,D:7,V,7,3,4,0
ThereSheGoes,bridge,D,C:maj7,IV,maj7,4,4,0
ThereSheGoes,bridge,D,D:maj(9),V,maj(9),4,4,0
ThereSheGoes,bridge,D,D:7,V,7,4,4,0
ThereSheGoes,bridge,D,A:min7,II,min7,1,2,0
ThereSheGoes,bridge,D,E:min7,VI,min7,2,2,0
ThereSheGoes,bridge,D,C:maj6,IV,maj6,1,2,0
ThereSheGoes,bridge,D,D:maj,V,maj,2,2,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,2,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,3,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,3,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),4,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,4,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,2,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,2,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,2,0
ThereSheGoes,verse,C,G:maj,I,maj,1,2,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,2,0
ThereSheGoes,verse,C,A:min7,II,min7,1,3,0
ThereSheGoes,verse,C,G:maj,I,maj,1,3,0
ThereSheGoes,verse,C,C:maj(9),IV,maj(9),2,3,0
ThereSheGoes,verse,C,D:maj,V,maj,3,3,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,2,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,3,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,3,4,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),4,4,0
ThereSheGoes,chorus,B,D:maj,V,maj,4,4,0
ThereSheGoes,chorus,B,G:maj,I,maj,1,3,0
ThereSheGoes,chorus,B,D:maj,V,maj,1,3,0
ThereSheGoes,chorus,B,C:maj(9),IV,maj(9),2,3,0
ThereSheGoes,chorus,B,G:maj,I,maj,3,3,0
TheGoonies`RGoodEnough,intro,A,C#:5(b7),VI,5(b7),1,1,0
TheGoonies`RGoodEnough,intro,A,C#:5(b7),VI,5(b7),1,1,0
TheGoonies`RGoodEnough,intro,A,C#:5(b7),VI,5(b7),1,1,0
TheGoonies`RGoodEnough,intro,A,C#:5(b7),VI,5(b7),1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:7,VI,7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:7,VI,7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:7,VI,7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:7,VI,7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:7,VI,7,1,4,0
TheGoonies`RGoodEnough,instrumental,B,C#:7,VI,7,2,4,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,3,4,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,4,4,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,1,4,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,2,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),3,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),4,4,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,1,4,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,2,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),3,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),4,4,0
TheGoonies`RGoodEnough,pre-chorus,D,A:maj,IV,maj,1,4,0
TheGoonies`RGoodEnough,pre-chorus,D,B:maj,V,maj,2,4,0
TheGoonies`RGoodEnough,pre-chorus,D,E:maj,I,maj,3,4,0
TheGoonies`RGoodEnough,pre-chorus,D,F#:min6,II,min6,4,4,0
TheGoonies`RGoodEnough,pre-chorus,D,G#:maj,III,maj,4,4,0
TheGoonies`RGoodEnough,pre-chorus,D,A:maj,IV,maj,1,2,0
TheGoonies`RGoodEnough,pre-chorus,D,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,E:maj,I,maj,1,4,0
TheGoonies`RGoodEnough,chorus,E,E:maj,I,maj,2,4,0
TheGoonies`RGoodEnough,chorus,E,C#:min,VI,min,3,4,0
TheGoonies`RGoodEnough,chorus,E,A:maj,IV,maj,4,4,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,1,2,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,E:maj/3,I,maj/3,1,2,0
TheGoonies`RGoodEnough,chorus,E,A:maj,IV,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,1,4,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,2,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),3,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),4,4,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,1,4,0
TheGoonies`RGoodEnough,verse,C,E:maj,I,maj,2,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),3,4,0
TheGoonies`RGoodEnough,verse,C,C#:min(9),VI,min(9),4,4,0
TheGoonies`RGoodEnough,pre-chorus,D,A:maj,IV,maj,1,4,0
TheGoonies`RGoodEnough,pre-chorus,D,B:maj,V,maj,2,4,0
TheGoonies`RGoodEnough,pre-chorus,D,E:maj,I,maj,3,4,0
TheGoonies`RGoodEnough,pre-chorus,D,F#:min6,II,min6,4,4,0
TheGoonies`RGoodEnough,pre-chorus,D,G#:maj,III,maj,4,4,0
TheGoonies`RGoodEnough,pre-chorus,D,A:maj,IV,maj,1,2,0
TheGoonies`RGoodEnough,pre-chorus,D,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,E:maj,I,maj,1,4,0
TheGoonies`RGoodEnough,chorus,E,E:maj,I,maj,2,4,0
TheGoonies`RGoodEnough,chorus,E,C#:min,VI,min,3,4,0
TheGoonies`RGoodEnough,chorus,E,A:maj,IV,maj,4,4,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,1,2,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,E:maj/3,I,maj/3,1,2,0
TheGoonies`RGoodEnough,chorus,E,A:maj,IV,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,E:maj,I,maj,1,4,0
TheGoonies`RGoodEnough,chorus,E,E:maj,I,maj,2,4,0
TheGoonies`RGoodEnough,chorus,E,C#:min,VI,min,3,4,0
TheGoonies`RGoodEnough,chorus,E,A:maj,IV,maj,4,4,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,1,2,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,E:maj/3,I,maj/3,1,2,0
TheGoonies`RGoodEnough,chorus,E,A:maj,IV,maj,2,2,0
TheGoonies`RGoodEnough,chorus,E,B:maj,V,maj,2,2,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,interlude,A,C#:min7,VI,min7,1,1,0
TheGoonies`RGoodEnough,instrumental,B,C#:min7,VI,min7,1,1,0
