SongName	I-I	I-bII	I-II	I-bIII	I-III	I-bIV	I-IV	I-bV	I-V	I-bVI	I-VI	I-bVII	I-VII	bII-I	bII-bII	bII-II	bII-bIII	bII-III	bII-bIV	bII-IV	bII-bV	bII-V	bII-bVI	bII-VI	bII-bVII	bII-VII	III-I	III-bII	III-II	III-bIII	III-III	III-bIV	III-IV	III-bV	III-V	III-bVI	III-VI	III-bVII	III-VII	bIV-I	bIV-bII	bIV-II	bIV-bIII	bIV-III	bIV-bIV	bIV-IV	bIV-bV	bIV-V	bIV-bVI	bIV	VI	bIV-bVII	bIV-VII	IV-I	IV-bII	IV-II	IV-bIII	IV-III	IV-vIV	IV-IV	IV-bV	IV-V	IV-bVI	IV-VI	IV-bVII	IV-VII	bV-I	bV-bII	bV-II	bV-bIII	bV-III	bV-bIV	bV-IV	bV-bV	bV-V	bV-bVI	bV-VI	bV-bVII	bV-VII	V-I	V-bII	V-II	V-bIII	V-III	V-bIV	V-V	V-bVI	V-VI	V-bVII	V-VII	bVI-I	bVI-bII	bVI-II	bVI-bIII	bVI-III	bVI-bIV	bVI-IV	bVI-bV	bVI-V	bVI-bVI	bVI-VI	bVI-bVII	bVI-VII	VI-I	VI-bII	VI-II	VI-bIII	VI-III	VI-bIV	VI-IV	VI-bV	VI-V	VI-bVI	VI-VI	VI-bVII	VI-VII	bVII-I	bVII-bII	bVII-II	bVII-bIII	bVII-III	bVII-bIV	bVII-IV	bVII-bIV	bVII-IV	bVII-bV	bVII-V	bVII-bVI	bVII-VI	bVII-bVII	bVII-VII	VII-I	VII-bII	VII-II	VII-bIII	VII-III	VII-bIV	VII-IV	VII-bV	VII-V	VII-bVI	VII-VI	VII-bVII	VII-VII
I'veBeenLovingYouTooLong(ToStopNow)	0.5	0	0.058823529	0	0.235294118	0	0	0	0	0	0.205882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.470588235	0	0	0	0	0	0	0	0	0	0.529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DontTreatMeBad	0	0.5	0	0.305555556	0.194444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451612903	0.548387097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.222222222	0	0	0.777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485714286	0.042857143	0.085714286	0.2	0.085714286	0.085714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WhenWillIBeLoved	0.266666667	0	0	0.733333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.730769231	0	0	0.115384615	0.076923077	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HelloStranger	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033333333	0.433333333	0.166666667	0	0.366666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TakeAChanceOnMe	0.697674419	0.093023256	0	0	0.162790698	0.046511628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236842105	0.157894737	0	0	0.552631579	0.052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dandelion	0.613636364	0.181818182	0	0	0	0.181818182	0.022727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433333333	0.266666667	0	0.1	0.066666667	0.133333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.090909091	0.727272727	0	0	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428571429	0	0.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0
DonGibson	0.543478261	0	0	0.173913043	0.152173913	0.130434783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0.16	0	0.04	0.44	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535714286	0	0	0	0.464285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UnskinnyBop	0.619047619	0	0	0.047619048	0.011904762	0	0	0	0	0	0	0.321428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722222222	0	0	0.111111111	0.138888889	0	0	0	0	0	0	0.027777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.416666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073170732	0	0	0.658536585	0.146341463	0	0.048780488	0	0	0	0	0.073170732	0.5	0	0	0.5	0	0	0	0	0	0	0	0
MustOfGotLost	0.208333333	0.166666667	0	0.4375	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727272727	0.272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.684210526	0	0.078947368	0	0.210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HelpIsOnTheWay	0.03030303	0	0	0.484848485	0.424242424	0	0	0.03030303	0	0	0	0.03030303	0	0	0	0	0	0	0	0	0	0.533333333	0.466666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111111	0	0.333333333	0.444444444	0	0	0	0	0.111111111	0	0	0	0	0	0.125	0.0625	0	0	0.25	0.125	0.3125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EveryLittleThingSheDoesIsMagic	0.363636364	0	0	0.136363636	0.363636364	0	0	0	0	0	0.136363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882352941	0	0	0	0.117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313432836	0	0	0	0.52238806	0	0	0	0	0	0.164179104	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0.909090909	0	0	0	0	0	0	0	0	0	0	0	0	0.296296296	0	0	0.333333333	0	0	0	0	0	0	0.111111111	0.259259259	0	0	0	0	0	0	0	0	0	0	0	0
GoodMorningStarshine	0.465116279	0.209302326	0	0.162790698	0.093023256	0.046511628	0	0	0	0	0	0.023255814	0	0	0	0	0	0	0	0	0	0	0	0	0.166666667	0	0	0	0.833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.068965517	0	0.172413793	0	0.75862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320754717	0.075471698	0	0.396226415	0.20754717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714286	0.714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0
Surrender	0.379310345	0	0	0.137931034	0.137931034	0.310344828	0	0.034482759	0	0	0	0	0.027777778	0	0	0	0	0	0	0.638888889	0	0.111111111	0.111111111	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705882353	0	0	0.176470588	0.117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444	0	0.333333333	0.222222222	0	0.266666667	0	0	0.733333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0.666666667	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SuperFreakPartOne	0.656050955	0	0	0	0	0	0	0	0	0	0.038216561	0.305732484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JustADream	0.5	0	0	0.269230769	0.230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454545455	0.181818182	0	0.363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363636364	0	0	0	0.636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GiveItToMeBaby	0.393939394	0.03030303	0	0	0	0	0	0	0	0	0	0.575757576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.580645161	0	0	0	0	0	0	0	0	0	0	0.387096774	0	0	0	0	0	0	0	0	0	0	0	0
Amie	0.471428571	0	0	0.114285714	0	0	0	0	0	0	0	0.414285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0.1	0	0.18	0	0	0	0	0.16	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357142857	0	0	0	0.642857143	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OutOfSight,OutOfMind	0.230769231	0	0.076923077	0.076923077	0.230769231	0.307692308	0	0	0	0	0	0.076923077	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277777778	0	0	0.055555556	0.444444444	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATrickOfTheNight	0.5	0	0	0	0.315789474	0	0	0	0	0	0.184210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137931034	0	0	0.206896552	0.034482759	0	0	0	0.068965517	0	0.551724138	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0.933333333	0	0	0	0	0	0	0	0	0	0	0	0.04	0.08	0	0	0	0.32	0	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BeMyBaby	0.541666667	0.25	0	0	0	0.208333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473684211	0	0.105263158	0	0.368421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857143	0	0.357142857	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TheWayYouDoTheThingsYouDo	0.581081081	0	0	0.351351351	0.054054054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.810810811	0	0	0.081081081	0.108108108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LivingItDown	0.318181818	0.136363636	0	0.318181818	0.227272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466666667	0	0	0.333333333	0	0	0	0	0	0.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WhiteChristmas	0.333333333	0.166666667	0.071428571	0.214285714	0.047619048	0	0.166666667	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0.133333333	0	0.133333333	0.4	0	0	0	0	0.266666667	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.666666667	0	0	0	0.466666667	0	0	0.266666667	0.2	0.066666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.555555556	0.222222222	0	0	0.111111111	0	0.055555556	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Rock'nMe	0.607142857	0	0	0.178571429	0	0	0	0	0	0	0	0.214285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633333333	0	0	0.366666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666667	0	0	0.375	0	0	0	0	0	0	0	0.458333333	0	0	0	0	0	0	0	0	0	0	0	0
BreakingUpIsHardToDo	0.111111111	0	0.148148148	0.185185185	0	0.555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	1	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0.909090909	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
GivingYoutheBestThatIGot	0	0	0.133333333	0.1	0.133333333	0	0	0	0.566666667	0	0	0.066666667	1	0	0	0	0	0	0	0	0	0	0	0	0.181818182	0	0.045454545	0.772727273	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444	0.555555556	0	0	0	0	0	0	0	0	0.346938776	0	0	0.469387755	0.081632653	0	0	0	0.102040816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	0.078947368	0.026315789	0.105263158	0.315789474	0	0.394736842	0	0	0	0	0	0.078947368	0.142857143	0	0	0	0	0	0	0	0	0	0.857142857	0	0.142857143	0	0	0	0	0.285714286	0	0	0	0	0	0.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0.578947368	0.210526316	0	0.210526316	0	0	0	0	0	0	0	0	0.302325581	0	0.348837209	0.23255814	0	0.046511628	0	0	0	0	0.046511628	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.222222222	0	0	0	0	0	0	0.777777778	0	0	0	0	0	0.095238095	0	0.80952381	0	0.095238095	0	0	0	0	0	0	0.4	0	0	0	0.2	0	0	0	0	0	0.1	0.3	0	0	0	0	0	0	0	0	0	0	0	0
Allshewantsis	0.990291262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SweetCaroline(GoodTimesNeverSeemedSoGood)	0.5	0	0	0.3125	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.108108108	0	0.027027027	0.648648649	0.216216216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239130435	0	0	0.065217391	0.695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SweetNothin's	0.581395349	0	0	0.279069767	0.11627907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80952381	0	0	0.19047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LastDate	0.315789474	0	0	0.421052632	0.236842105	0.026315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777778	0.055555556	0	0	0.166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OneNight	0.5	0.090909091	0	0.181818182	0.227272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263157895	0	0	0	0.631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ThreeTimesALady	0.24	0	0	0	0.6	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.071428571	0.214285714	0	0.142857143	0.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392857143	0	0.071428571	0.321428571	0.107142857	0	0	0	0	0	0	0.107142857	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AftertheLovin'	0.666666667	0.125	0	0.041666667	0.083333333	0.041666667	0	0	0	0	0.041666667	0	0	0	0	0.1	0	0	0	0.5	0.1	0	0.1	0.2	0	0.454545455	0.090909091	0	0.318181818	0	0	0	0	0	0	0.136363636	0	0	0	0.266666667	0	0	0.066666667	0	0.333333333	0	0.333333333	0	0	0.166666667	0.166666667	0.166666667	0	0.5	0	0	0	0	0	0	0.083333333	0	0.083333333	0.25	0	0.083333333	0	0.083333333	0.25	0	0	0.166666667	0	0.333333333	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0.388888889	0.222222222	0	0	0.333333333	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416666667	0.166666667	0.083333333	0.25	0.083333333	0	0.272727273	0.181818182	0.090909091	0	0.363636364	0	0	0	0.090909091	0	0	0	0	0	0	0.25	0	0	0	0.333333333	0	0.083333333	0.333333333	0	0	0	0	0	0	0	0	0	0	1	0
HeyYou!GetOffMyMountain	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105263158	0.684210526	0.210526316	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105263158	0	0.526315789	0	0.368421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heaven'sJustASinAway	0.531914894	0.085106383	0	0.276595745	0.085106383	0	0	0	0	0	0.021276596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0.52	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333333	0	0	0	0.166666667	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unforgettable	0.375	0	0	0	0.25	0.375	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0.625	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.181818182	0	0.181818182	0	0.090909091	0.181818182	0	0	0	0.181818182	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384615385	0	0.153846154	0	0.461538462	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
